STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,DTWL
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2024-05-10,8.6
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2023-05-01,8.5
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2023-05-01,8.5
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2022-05-01,9.48
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2022-05-01,9.48
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2019-05-01,9.44
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2019-05-01,10.15
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2018-05-01,10.64
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2018-05-01,10.85
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2017-05-01,9.43
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2017-05-01,9.6
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2016-05-01,9.09
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2016-05-01,9.09
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2015-05-01,9.4
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2015-05-01,9.79
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2014-05-01,8.82
Andhra Pradesh,Alluri Sitharama Raju,Nellipaka,Lakshmipuram,17.71967,81.04836,2014-05-01,8.98
Andhra Pradesh,Alluri Sitharama Raju,Paderu,G.Madugula,18.0147,82.533,2024-05-10,8.45
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2024-05-10,4.5
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2023-05-01,3.14
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2022-05-01,3.89
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2019-05-01,8.55
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2018-05-01,2.65
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2017-05-01,2.22
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2016-05-01,3.8
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2015-05-01,5.44
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Garikabanda,17.9453,82.7566,2014-05-01,5.43
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2024-05-10,10.26
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2023-05-01,7.89
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2022-05-01,7.93
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2019-05-01,6.48
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2018-05-01,7.05
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2017-05-01,8.78
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2016-05-01,8.64
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2015-05-01,8.28
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Minimuluru,18.0369,82.6999,2014-05-01,4.95
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2024-05-10,6.78
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0894,82.6675,2024-05-10,36.75
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0894,82.6675,2024-05-10,20.27
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2023-05-01,7.91
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0894,82.6675,2023-05-01,14.86
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0894,82.6675,2023-05-01,14.65
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2022-05-01,6.19
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0894,82.6675,2022-05-01,14.56
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2019-05-01,5.39
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2018-05-01,5.44
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2017-05-01,7.61
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2016-05-01,6.21
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2015-05-01,8.5
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Paderu,18.0795,82.6735,2014-05-01,5.69
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Pujarapakalu,17.864,82.2016,2024-05-10,12.9
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2019-05-01,5.27
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2018-05-01,6.57
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2017-05-01,8.57
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2016-05-01,4.02
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2015-05-01,6.97
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vadapalem,17.9864,82.7958,2014-05-01,7.2
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2024-05-10,3.06
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2023-05-01,2.07
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2022-05-01,2.25
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2019-05-01,2.9
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2018-05-01,1.85
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2017-05-01,2.05
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2016-05-01,2.05
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2015-05-01,2.12
Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vontlamamidi,17.9746,82.7334,2014-05-01,2.25
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2024-05-10,3.56
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2023-05-01,3.61
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2022-05-01,4.13
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2019-05-01,2.92
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2018-05-01,2.85
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2017-05-01,3.58
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2016-05-01,3.23
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Gamparai,18.1825,82.6374,2015-05-01,3.15
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Peddabayalu,18.2873,82.589,2024-05-10,8.14
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Peddabayalu,18.2873,82.589,2023-05-01,7.65
Andhra Pradesh,Alluri Sitharama Raju Peda,Bayalu,Peddabayalu,18.2873,82.589,2022-05-01,9.95
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2024-05-10,4.13
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2023-05-01,2.97
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2022-05-01,4.54
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2019-05-01,5.3
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2018-05-01,5.35
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2017-05-01,6.09
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2016-05-01,5.65
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanapalli,17.5841,82.2685,2015-05-01,3.82
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2024-05-10,8.6
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2023-05-01,6.56
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2022-05-01,6.84
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2019-05-01,7.3
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2018-05-01,7.1
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2017-05-01,7.62
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2016-05-01,7.46
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,17.4855,82.1582,2015-05-01,7.08
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2024-05-10,6.25
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2023-05-01,4.69
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2022-05-01,5.33
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2019-05-01,6.12
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2018-05-01,5.54
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2017-05-01,5.38
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2016-05-01,6.2
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Lagarai,17.5735,82.1922,2015-05-01,5.02
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2024-05-10,3.59
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2023-05-01,2.16
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2022-05-01,2.49
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2019-05-01,4.61
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2018-05-01,4.44
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2017-05-01,4.72
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2016-05-01,3.79
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2015-05-01,3.22
Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,17.5408,82.2229,2014-05-01,2.73
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2024-05-10,5.6
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2023-05-01,4.2
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2019-05-01,4.58
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2018-05-01,10.25
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2017-05-01,4.05
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Chelakaveedhi,17.4613,81.671,2016-05-01,6.1
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2024-05-10,3.73
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2023-05-01,2.75
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2022-05-01,2.75
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2019-05-01,4.75
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2018-05-01,4.14
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2017-05-01,5.27
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2016-05-01,5.04
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2015-05-01,4.45
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Folkspeta,17.3139,81.8398,2014-05-01,2.82
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2024-05-10,10.02
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2023-05-01,8.98
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2022-05-01,6.18
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2019-05-01,6.44
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2017-05-01,10.0
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2016-05-01,6.52
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2015-05-01,6.5
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Rampachodavaram,17.4402,81.7805,2014-05-01,5.56
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2024-05-10,3.7
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2023-05-01,2.9
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2022-05-01,3.02
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2019-05-01,4.09
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2018-05-01,3.98
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2017-05-01,3.78
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2016-05-01,4.27
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2015-05-01,3.38
Andhra Pradesh,Alluri Sitharama Raju,Rampachodavaram,Sitapalli,17.3762,81.7915,2014-05-01,3.06
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2024-05-10,3.95
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2023-05-01,1.97
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2022-05-01,3.14
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2019-05-01,3.57
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2018-05-01,3.15
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2017-05-01,3.85
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2016-05-01,4.45
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,Chaviti,Tibalu,17.6183,81.9854,2015-05-01,3.8
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2024-05-10,6.95
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2023-05-01,5.28
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2022-05-01,3.09
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2019-05-01,2.87
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2018-05-01,2.96
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2017-05-01,2.74
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2016-05-01,3.73
Andhra Pradesh,Alluri Sitharama Raju Y. Ramavaram,P.,Yerragonda,17.6583,81.9492,2015-05-01,3.71
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2024-05-10,6.83
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2023-05-01,12.45
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2022-05-01,10.24
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2019-05-01,14.2
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2018-05-01,14.2
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2017-05-01,12.26
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2016-05-01,10.06
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2015-05-01,10.98
Andhra Pradesh,Anakapalli,Achutapuram,Haripalem,17.60917,82.97784,2014-05-01,10.8
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2024-05-10,4.75
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2023-05-01,3.18
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2022-05-01,3.71
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2019-05-01,6.04
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2018-05-01,3.83
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2017-05-01,4.87
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2016-05-01,2.16
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2015-05-01,2.81
Andhra Pradesh,Anakapalli,Anakapalle,Anakapalli,17.68095,82.9817,2014-05-01,4.13
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2024-05-10,5.55
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2023-05-01,3.86
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2022-05-01,4.59
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2019-05-01,4.38
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2018-05-01,5.56
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2017-05-01,5.26
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2016-05-01,4.21
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2015-05-01,3.52
Andhra Pradesh,Anakapalli,Butchayyapeta,Bangarumitta,17.83871,82.86782,2014-05-01,5.66
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2024-05-10,5.94
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2023-05-01,4.44
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2022-05-01,4.31
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2019-05-01,6.38
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2018-05-01,5.74
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2017-05-01,5.39
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2016-05-01,5.09
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2015-05-01,5.02
Andhra Pradesh,Anakapalli,Butchayyapeta,L.Singavaram,17.81936,82.83775,2014-05-01,4.78
Andhra Pradesh,Anakapalli,Chodavaram,Chodavaram,17.8242,82.9432,2024-05-10,1.85
Andhra Pradesh,Anakapalli,Chodavaram,Chodavaram,17.8242,82.9432,2023-05-01,1.4
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2024-05-10,3.4
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2023-05-01,1.64
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2022-05-01,0.99
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2019-05-01,2.5
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2018-05-01,2.2
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2017-05-01,2.71
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2016-05-01,3.0
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2015-05-01,2.37
Andhra Pradesh,Anakapalli,Golugonda,Mallampet,17.67405,82.44868,2014-05-01,2.6
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2024-05-10,4.56
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2023-05-01,3.1
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2022-05-01,5.2
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2019-05-01,6.33
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2018-05-01,6.85
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2017-05-01,5.13
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2016-05-01,7.48
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2015-05-01,6.68
Andhra Pradesh,Anakapalli Golugonda,Naganna,Dorapalem,17.67734,82.4944,2014-05-01,6.62
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2024-05-10,4.92
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2023-05-01,1.58
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2022-05-01,0.81
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2019-05-01,2.14
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2018-05-01,0.38
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2017-05-01,1.79
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2016-05-01,1.94
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2015-05-01,1.42
Andhra Pradesh,Anakapalli Golugonda,Pata,K.D.Peta,17.6723,82.3619,2014-05-01,3.13
Andhra Pradesh,Anakapalli,K.Kotapadu,K.Kotapadu,17.8841,83.047,2024-05-10,7.03
Andhra Pradesh,Anakapalli,K.Kotapadu,K.Kotapadu,17.8841,83.047,2023-05-01,4.3
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2024-05-10,5.07
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2023-05-01,3.54
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2022-05-01,1.7
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2019-05-01,5.44
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2018-05-01,1.99
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2017-05-01,3.72
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2016-05-01,1.49
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2015-05-01,2.36
Andhra Pradesh,Anakapalli,Kasimkota,Tallapalem,17.63373,82.89215,2014-05-01,2.68
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2024-05-10,5.97
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2023-05-01,3.05
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2022-05-01,3.9
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2019-05-01,6.87
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2018-05-01,5.37
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2017-05-01,5.14
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2016-05-01,3.83
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2015-05-01,4.65
Andhra Pradesh,Anakapalli,Kotauratla,Kotauratla,17.56487,82.68665,2014-05-01,3.97
Andhra Pradesh,Anakapalli,Kotauratla,Yendapalli,17.61124,82.64991,2024-05-10,3.36
Andhra Pradesh,Anakapalli,Kotauratla,Yendapalli,17.61124,82.64991,2023-05-01,1.75
